collection_week,state,hospital_name,city,zip,fips_code,hosp_00-17_7_day_sum,hosp_18-19_7_day_sum,hosp_20-29_7_day_sum,hosp_30-39_7_day_sum,hosp_40-49_7_day_sum,hosp_50-59_7_day_sum,hosp_60-69_7_day_sum,hosp_70-79_7_day_sum,hosp_80+_7_day_sum,hosp_all_ages_7_day_sum
2021-02-05,MA,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,01803,25017,0.0,0.0,0.52,0.0,5.0,13.0,22.0,18.0,22.0,80.52000000000001
2021-02-05,MA,NASHOBA VALLEY MEDICAL CENTER,AYER,01432,25017,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.5366666666666666,0.9966666666666667,2.0233333333333334
2021-02-05,MA,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,02138,25017,0.0,0.0,0.5066666666666667,0.0,1.0566666666666666,0.42,5.53,4.496666666666667,1.01,13.02
2021-02-05,MA,METROWEST MEDICAL CENTER,FRAMINGHAM,01701,25017,0.0,0.0,0.47,0.4766666666666667,0.0,0.55,0.5,4.0,7.486666666666666,13.483333333333333
2021-02-05,MA,MOUNT AUBURN HOSPITAL,CAMBRIDGE,02138,25017,0.0,0.0,0.9633333333333334,0.0,0.48,4.0,1.09,4.486666666666666,11.0,22.02
2021-02-05,MA,WINCHESTER HOSPITAL,WINCHESTER,01890,25017,0.47333333333333333,0.0,0.54,0.47,1.01,1.0633333333333332,0.9666666666666667,5.493333333333333,13.0,23.016666666666666
2021-02-05,MA,SPAULDING HOSPITAL FOR CONTINUING MED CARE-CAMB,CAMBRIDGE,02138,25017,0.0,0.0,0.0,0.0,0.0,0.0,0.5433333333333333,0.0,0.0,0.5433333333333333
2021-02-05,MA,MELROSEWAKEFIELD HEALTHCARE,MELROSE,02176,25017,0.0,0.0,0.48333333333333334,0.5333333333333333,0.51,0.48,8.0,12.0,5.0,27.006666666666664
2021-02-05,MA,TEWKSBURY HOSPITAL,TEWKSBURY,01876,25017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,EMERSON HOSPITAL -,W CONCORD,01742,25017,0.0,0.0,0.5066666666666667,0.47333333333333333,0.5166666666666667,1.0766666666666667,0.49333333333333335,0.44333333333333336,15.0,18.51
2021-02-05,MA,NEWTON-WELLESLEY HOSPITAL,NEWTON,02462,25017,0.0,0.0,0.49333333333333335,0.4766666666666667,0.5366666666666666,0.5,8.0,7.0,7.0,24.006666666666664
2021-02-05,MA,MARLBOROUGH HOSPITAL,MARLBOROUGH,01752,25017,0.0,0.0,0.0,0.0,1.0,0.4533333333333333,0.9366666666666666,1.07,0.49666666666666665,3.9566666666666666
2021-02-05,MA,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,02554,25019,0.0,0.0,0.0,0.0,0.0,0.5166666666666667,0.0,0.4766666666666667,0.5266666666666666,1.52
2021-02-05,MA,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,02494,25021,0.0,0.0,1.05,0.0,0.0,1.0133333333333334,6.51,5.45,15.0,29.023333333333333
2021-02-05,MA,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,MILTON,02186,25021,0.0,0.0,0.9633333333333334,0.5166666666666667,0.47333333333333333,7.496666666666667,8.0,20.0,24.0,61.449999999999996
2021-02-05,MA,NEW ENGLAND SINAI HOSPITAL,STOUGHTON,02072,25021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,02190,25021,0.0,0.0,9.0,8.466666666666667,0.5066666666666667,6.523333333333333,11.0,20.0,17.0,72.49666666666667
2021-02-05,MA,CURAHEALTH STOUGHTON,STOUGHTON,02072,25021,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,10.0,38.0
2021-02-05,MA,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,PLYMOUTH,02360,25023,0.0,0.0,0.0,0.97,0.47,8.0,14.523333333333333,21.0,20.0,64.96333333333334
2021-02-05,MA,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,02302,25023,0.0,0.0,0.0,0.52,0.0,1.0233333333333334,4.0,0.5033333333333333,4.463333333333333,10.51
2021-02-05,MA,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,02301,25023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,02114,25025,0.0,0.0,0.0,0.5166666666666667,5.0,13.45,9.0,18.0,12.0,57.96666666666667
2021-02-05,MA,TUFTS MEDICAL CENTER,BOSTON,02111,25025,5.523333333333333,0.49,0.9766666666666667,6.526666666666666,10.0,11.523333333333333,10.47,5.55,9.493333333333334,60.553333333333335
2021-02-05,MA,ST ELIZABETH'S MEDICAL CENTER,BRIGHTON,02135,25025,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.48333333333333334,0.4866666666666667,5.0,6.463333333333333
2021-02-05,MA,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,02114,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,02115,25025,0.0,0.0,5.0,4.0,5.0,0.5433333333333333,4.52,10.0,0.5,29.563333333333333
2021-02-05,MA,LEMUEL SHATTUCK HOSPITAL,JAMAICA PLAIN,02130,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,HEBREW REHABILITATION CENTER,BOSTON,02131,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,02215,25025,0.0,0.0,1.0933333333333333,1.0366666666666666,4.49,10.0,16.0,8.493333333333334,12.0,53.11333333333334
2021-02-05,MA,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,02120,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066666666666667,0.0,0.5066666666666667
2021-02-05,MA,DANA-FARBER CANCER INSTITUTE,BOSTON,02115,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,BOSTON CHILDREN'S HOSPITAL,BOSTON,02115,25025,8.5,0.98,0.0,0.48,0.0,0.0,0.0,0.0,0.0,9.96
2021-02-05,MA,BOSTON MEDICAL CENTER CORPORATION-,BOSTON,02118,25025,0.4666666666666667,0.0,5.0,0.47,6.0,6.533333333333333,11.456666666666667,15.466666666666667,8.0,53.39333333333333
2021-02-05,MA,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,BOSTON,02130,25025,0.0,0.0,0.0,0.0,0.45666666666666667,6.0,0.48,0.46,7.0,14.396666666666667
2021-02-05,MA,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,02135,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,02114,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,CARNEY HOSPITAL,BOSTON,02124,25025,0.0,0.0,0.49666666666666665,0.49,0.0,4.0,0.51,0.4766666666666667,0.0,5.973333333333333
2021-02-05,MA,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,01655,25027,0.5333333333333333,0.0,1.0766666666666667,1.07,4.503333333333333,10.0,19.0,13.0,13.0,62.18333333333333
2021-02-05,MA,HEYWOOD HOSPITAL -,GARDNER,01440,25027,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,5.0,0.49,1.0566666666666666,7.04
2021-02-05,MA,HEALTH ALLIANCE - CLINTON HOSPITAL,LEOMINSTER,01453,25027,0.0,0.0,0.0,0.42333333333333334,0.0,0.5366666666666666,0.46,1.0333333333333334,0.48,2.9333333333333336
2021-02-05,MA,ST VINCENT HOSPITAL,WORCESTER,01608,25027,0.0,0.0,0.5266666666666666,1.0133333333333334,0.0,4.0,5.0,6.0,11.496666666666666,28.036666666666665
2021-02-05,MA,ATHOL MEMORIAL HOSPITAL,ATHOL,01331,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,MILFORD REGIONAL MEDICAL CENTER,MILFORD,01757,25027,0.0,0.0,0.4866666666666667,0.5466666666666666,0.53,0.5266666666666666,5.0,0.47,4.0,11.559999999999999
2021-02-05,MA,HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,01550,25027,0.0,0.0,0.0,0.43666666666666665,0.54,0.48,0.4866666666666667,0.49,0.53,2.963333333333333
2021-02-05,MA,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,01605,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,VIBRA HOSPITAL OF WESTERN MASS - CENTRAL CAMPUS,ROCHDALE,01542,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-05,MA,WHITTIER REHABILITATION HOSPITAL,WESTBOROUGH,01581,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,FALMOUTH HOSPITAL,FALMOUTH,02540,25001,0.0,0.0,0.0,0.0,0.51,0.0,0.48,0.4766666666666667,6.0,7.466666666666667
2021-01-29,MA,CAPE COD HOSPITAL,HYANNIS,02601,25001,0.0,0.0,0.0,0.0,0.0,0.0,0.45666666666666667,6.0,4.0,10.456666666666667
2021-01-29,MA,BERKSHIRE MEDICAL CENTER INC - 1,PITTSFIELD,01201,25003,0.5066666666666667,0.0,1.0733333333333333,0.9166666666666666,4.0,8.51,10.483333333333333,22.0,18.0,65.49000000000001
2021-01-29,MA,FAIRVIEW HOSPITAL,GREAT BARRINGTON,01230,25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866666666666667,0.4866666666666667
2021-01-29,MA,VIBRA HOSPITAL OF SOUTHEASTERN MASSACHUSETTS,NEW BEDFORD,02745,25005,0.0,0.0,0.52,0.49666666666666665,0.9233333333333333,0.51,7.5,0.9966666666666667,0.49666666666666665,11.443333333333332
2021-01-29,MA,STURDY MEMORIAL HOSPITAL,ATTLEBORO,02703,25005,0.0,0.0,0.0,0.5166666666666667,0.54,8.53,15.556666666666667,9.473333333333333,10.0,44.61666666666667
2021-01-29,MA,"SOUTHCOAST HOSPITAL GROUP, INC",FALL RIVER,02720,25005,0.9933333333333333,0.49666666666666665,4.48,6.0,8.476666666666667,28.0,42.0,53.0,47.0,190.44666666666666
2021-01-29,MA,MORTON HOSPITAL,TAUNTON,02780,25005,0.0,0.0,0.0,0.49666666666666665,0.4633333333333333,0.53,0.5266666666666666,4.0,7.0,13.016666666666666
2021-01-29,MA,SAINT ANNE'S HOSPITAL,FALL RIVER,02721,25005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,02557,25007,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.5166666666666667,14.516666666666667
2021-01-29,MA,BEVERLY HOSPITAL CORPORATION,BEVERLY,01915,25009,0.4766666666666667,0.0,0.53,0.48333333333333334,0.4766666666666667,0.5033333333333333,0.99,8.526666666666667,9.0,20.986666666666668
2021-01-29,MA,NORTH SHORE MEDICAL CENTER -,SALEM,01970,25009,0.0,0.0,0.47,5.0,7.0,0.5,8.0,11.0,7.0,38.97
2021-01-29,MA,WHITTIER REHABILITATION HOSPITAL - BRADFORD,BRADFORD,01835,25009,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
2021-01-29,MA,LAWRENCE GENERAL HOSPITAL,LAWRENCE,01842,25009,0.0,0.0,1.04,4.486666666666666,0.97,1.01,8.51,1.0033333333333334,19.0,36.019999999999996
2021-01-29,MA,ANNA JAQUES HOSPITAL,NEWBURYPORT,01950,25009,0.0,0.0,0.5233333333333333,0.5166666666666667,0.0,0.9533333333333334,1.04,1.0366666666666666,0.95,5.0200000000000005
2021-01-29,MA,HOLY FAMILY HOSPITAL,METHUEN,01844,25009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,01301,25011,0.0,0.0,0.0,0.0,0.0,1.07,0.49666666666666665,0.5033333333333333,0.0,2.0700000000000003
2021-01-29,MA,HOLYOKE MEDICAL CENTER,HOLYOKE,01040,25013,0.0,0.0,0.0,0.0,0.5366666666666666,0.49,0.47,0.49666666666666665,0.5333333333333333,2.5266666666666664
2021-01-29,MA,WESTERN MASSACHUSETTS HOSPITAL,WESTFIELD,01085,25013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,PALMER,01069,25013,0.0,0.0,0.0,0.45666666666666667,0.5166666666666667,1.0233333333333334,1.0433333333333332,0.49,1.03,4.56
2021-01-29,MA,MERCY MEDICAL CTR,SPRINGFIELD,01104,25013,0.0,0.0,0.48333333333333334,0.9566666666666667,0.5233333333333333,7.53,10.0,6.466666666666667,9.48,35.440000000000005
2021-01-29,MA,SHRINERS' HOSPITAL FOR CHILDREN (THE),SPRINGFIELD,01104,25013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BAYSTATE MEDICAL CENTER,SPRINGFIELD,01199,25013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BAYSTATE NOBLE HOSPITAL,WESTFIELD,01085,25013,0.0,0.0,0.49,0.0,0.0,0.51,0.5233333333333333,4.0,0.5033333333333333,6.026666666666666
2021-01-29,MA,"COOLEY DICKINSON HOSPITAL INC,THE",NORTHAMPTON,01060,25015,0.0,0.0,0.0,0.47333333333333333,0.0,0.5033333333333333,0.57,4.0,5.0,10.546666666666667
2021-01-29,MA,NASHOBA VALLEY MEDICAL CENTER,AYER,01432,25017,0.0,0.0,0.0,0.47333333333333333,0.0,0.0,0.0,0.4533333333333333,0.9966666666666667,1.9233333333333333
2021-01-29,MA,NEWTON-WELLESLEY HOSPITAL,NEWTON,02462,25017,0.0,0.0,0.0,0.0,5.0,0.49,9.0,10.0,9.0,33.49
2021-01-29,MA,TEWKSBURY HOSPITAL,TEWKSBURY,01876,25017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,WINCHESTER HOSPITAL,WINCHESTER,01890,25017,0.0,0.0,0.9366666666666666,0.49,0.9233333333333333,7.473333333333334,7.486666666666666,8.0,5.493333333333333,30.80333333333333
2021-01-29,MA,"LAHEY HOSPITAL & MEDICAL CENTER, BURLINGTON",BURLINGTON,01803,25017,0.0,0.0,0.0,0.48,0.48,4.4366666666666665,21.0,23.0,30.0,79.39666666666666
2021-01-29,MA,METROWEST MEDICAL CENTER,FRAMINGHAM,01701,25017,0.0,0.0,0.0,1.0366666666666666,0.58,0.44333333333333336,0.49333333333333335,5.46,9.0,17.013333333333335
2021-01-29,MA,EMERSON HOSPITAL -,W CONCORD,01742,25017,0.0,0.0,0.49,0.54,0.47333333333333333,0.0,0.9533333333333334,0.9733333333333334,12.0,15.43
2021-01-29,MA,LOWELL GENERAL HOSPITAL,LOWELL,01854,25017,0.0,0.5233333333333333,0.53,5.526666666666666,0.0,5.0,6.0,7.0,12.0,36.58
2021-01-29,MA,MELROSEWAKEFIELD HEALTHCARE,MELROSE,02176,25017,0.0,0.0,0.49333333333333335,0.51,4.0,0.49,9.0,0.5133333333333333,7.0,22.006666666666668
2021-01-29,MA,MARLBOROUGH HOSPITAL,MARLBOROUGH,01752,25017,0.0,0.0,0.0,0.49,0.55,0.5333333333333333,1.0466666666666666,1.02,0.9933333333333333,4.633333333333333
2021-01-29,MA,SPAULDING HOSPITAL FOR CONTINUING MED CARE-CAMB,CAMBRIDGE,02138,25017,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.5366666666666666,0.0,1.0066666666666666
2021-01-29,MA,CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,02138,25017,0.0,0.0,0.0,0.0,5.0,5.583333333333333,4.513333333333334,4.5,5.466666666666667,25.063333333333333
2021-01-29,MA,MOUNT AUBURN HOSPITAL,CAMBRIDGE,02138,25017,0.0,0.0,0.52,0.4866666666666667,0.52,5.49,4.453333333333333,11.503333333333334,11.0,33.973333333333336
2021-01-29,MA,NANTUCKET COTTAGE HOSPITAL,NANTUCKET,02554,25019,0.0,0.0,0.47,0.0,0.48333333333333334,0.0,0.49333333333333335,0.0,0.5166666666666667,1.9633333333333334
2021-01-29,MA,SOUTH SHORE HOSPITAL,SOUTH WEYMOUTH,02190,25021,0.5266666666666666,0.0,0.9866666666666667,4.503333333333333,1.0133333333333334,10.0,19.0,24.0,18.0,78.03
2021-01-29,MA,NEW ENGLAND SINAI HOSPITAL,STOUGHTON,02072,25021,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.51
2021-01-29,MA,BETH ISRAEL DEACONESS HOSPITAL - NEEDHAM,NEEDHAM,02494,25021,0.0,0.0,0.5,0.0,0.44,0.54,9.0,4.486666666666666,8.473333333333333,23.439999999999998
2021-01-29,MA,CURAHEALTH STOUGHTON,STOUGHTON,02072,25021,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,21.0,36.0
2021-01-29,MA,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,MILTON,02186,25021,0.0,0.0,0.51,1.0766666666666667,4.0,7.473333333333334,14.0,16.0,34.0,77.06
2021-01-29,MA,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH,PLYMOUTH,02360,25023,0.0,0.0,0.0,1.0033333333333334,6.443333333333333,12.466666666666667,25.0,34.0,23.0,101.91333333333333
2021-01-29,MA,GOOD SAMARITAN MEDICAL CENTER,BROCKTON,02301,25023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,SIGNATURE HEALTHCARE BROCKTON HOSPITAL,BROCKTON,02302,25023,0.0,0.0,0.0,0.96,0.5333333333333333,5.496666666666667,6.0,9.0,5.0,26.990000000000002
2021-01-29,MA,TUFTS MEDICAL CENTER,BOSTON,02111,25025,9.506666666666666,0.0,0.4666666666666667,4.506666666666667,4.526666666666666,9.0,10.44,9.49,18.0,65.93666666666667
2021-01-29,MA,LEMUEL SHATTUCK HOSPITAL,JAMAICA PLAIN,02130,25025,0.0,0.0,0.0,0.46,0.0,4.0,0.0,0.0,0.0,4.46
2021-01-29,MA,ST ELIZABETH'S MEDICAL CENTER,BRIGHTON,02135,25025,0.0,0.0,0.47,0.0,0.49333333333333335,0.51,0.4766666666666667,0.51,5.0,7.46
2021-01-29,MA,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,BRIGHTON,02135,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,CARNEY HOSPITAL,BOSTON,02124,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,5.0,0.49666666666666665,5.99
2021-01-29,MA,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,02114,25025,4.0,0.49333333333333335,7.53,9.0,0.9866666666666667,16.49,10.0,14.0,23.0,85.5
2021-01-29,MA,NEW ENGLAND BAPTIST HOSPITAL,BOSTON,02120,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,BOSTON,02130,25025,0.0,0.0,0.5366666666666666,0.5033333333333333,0.53,7.0,6.0,5.0,7.0,26.57
2021-01-29,MA,MASSACHUSETTS EYE AND EAR INFIRMARY -,BOSTON,02114,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,BOSTON CHILDREN'S HOSPITAL,BOSTON,02115,25025,6.0,0.49,1.0266666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.516666666666667
2021-01-29,MA,BOSTON MEDICAL CENTER CORPORATION-,BOSTON,02118,25025,0.9,0.0,7.0,0.98,6.0,9.536666666666667,16.506666666666668,11.0,10.473333333333333,62.396666666666675
2021-01-29,MA,BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,02215,25025,0.0,0.0,5.0,4.48,6.506666666666667,9.0,17.0,11.0,21.0,73.98666666666666
2021-01-29,MA,BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,02115,25025,0.0,0.0,0.4633333333333333,6.0,0.46,8.0,7.0,9.0,7.0,37.92333333333333
2021-01-29,MA,"SHRINERS' HOSPITAL FOR CHILDREN - BOSTON, THE",BOSTON,02114,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,DANA-FARBER CANCER INSTITUTE,BOSTON,02115,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,HEBREW REHABILITATION CENTER,BOSTON,02131,25025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,MILFORD REGIONAL MEDICAL CENTER,MILFORD,01757,25027,0.0,0.0,0.5533333333333333,0.0,0.0,4.0,8.0,0.5033333333333333,9.0,22.056666666666665
2021-01-29,MA,VIBRA HOSPITAL OF WESTERN MASS - CENTRAL CAMPUS,ROCHDALE,01542,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,HEALTH ALLIANCE - CLINTON HOSPITAL,LEOMINSTER,01453,25027,0.4766666666666667,0.0,0.52,0.0,0.0,1.01,0.44333333333333336,0.52,0.4633333333333333,3.4333333333333336
2021-01-29,MA,ATHOL MEMORIAL HOSPITAL,ATHOL,01331,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,WHITTIER REHABILITATION HOSPITAL,WESTBOROUGH,01581,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,MA,HEYWOOD HOSPITAL -,GARDNER,01440,25027,0.0,0.0,0.0,0.0,0.0,0.4766666666666667,0.46,0.53,0.0,1.4666666666666668
2021-01-29,MA,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,01655,25027,0.9866666666666667,0.0,6.513333333333334,0.9966666666666667,4.0,17.0,22.0,11.0,10.0,72.49666666666667
2021-01-29,MA,ST VINCENT HOSPITAL,WORCESTER,01608,25027,0.0,0.0,0.0,0.9533333333333334,0.48333333333333334,6.46,15.0,9.54,16.0,48.43666666666667
2021-01-29,MA,HARRINGTON MEMORIAL HOSPITAL-1,SOUTHBRIDGE,01550,25027,0.0,0.0,0.0,0.45666666666666667,0.0,0.0,4.0,0.45,4.0,8.906666666666666
2021-01-29,MA,ADCARE HOSPITAL OF WORCESTER INC,WORCESTER,01605,25027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,MA,FALMOUTH HOSPITAL,FALMOUTH,02540,25001,0.0,0.0,0.0,0.0,0.0,0.49,4.0,0.5033333333333333,0.51,5.503333333333333
2021-01-22,MA,CAPE COD HOSPITAL,HYANNIS,02601,25001,0.0,0.0,0.0,0.44,0.0,0.5233333333333333,0.47333333333333333,6.0,6.0,13.436666666666667
2021-01-22,MA,FAIRVIEW HOSPITAL,GREAT BARRINGTON,01230,25003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4866666666666667,0.5166666666666667,1.0033333333333334
2021-01-22,MA,BERKSHIRE MEDICAL CENTER INC - 1,PITTSFIELD,01201,25003,0.5166666666666667,0.5,5.533333333333333,9.48,7.0,11.0,16.0,19.0,32.0,101.03
2021-01-22,MA,SAINT ANNE'S HOSPITAL,FALL RIVER,02721,25005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,MA,"SOUTHCOAST HOSPITAL GROUP, INC",FALL RIVER,02720,25005,0.48,0.5366666666666666,8.48,5.54,9.533333333333333,21.0,42.0,47.0,53.0,187.57
2021-01-22,MA,VIBRA HOSPITAL OF SOUTHEASTERN MASSACHUSETTS,NEW BEDFORD,02745,25005,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,4.476666666666667,1.0,1.01,7.02
2021-01-22,MA,MORTON HOSPITAL,TAUNTON,02780,25005,0.0,0.0,0.47333333333333333,0.5833333333333334,0.51,0.4766666666666667,5.0,8.0,7.0,22.043333333333333
2021-01-22,MA,STURDY MEMORIAL HOSPITAL,ATTLEBORO,02703,25005,0.0,0.0,0.5066666666666667,0.48333333333333334,1.0466666666666666,9.446666666666667,11.483333333333333,15.0,14.0,51.96666666666667
2021-01-22,MA,MARTHA'S VINEYARD HOSPITAL INC,OAK BLUFFS,02557,25007,0.0,0.0,0.0,0.0,0.0,7.0,0.48,0.0,4.0,11.48
2021-01-22,MA,BEVERLY HOSPITAL CORPORATION,BEVERLY,01915,25009,0.48333333333333334,0.0,0.0,1.0266666666666666,0.48,8.503333333333334,7.533333333333333,16.493333333333332,13.0,47.519999999999996
2021-01-22,MA,NORTH SHORE MEDICAL CENTER -,SALEM,01970,25009,0.0,0.48,4.0,7.0,8.0,7.0,9.0,16.0,9.0,60.480000000000004
2021-01-22,MA,ANNA JAQUES HOSPITAL,NEWBURYPORT,01950,25009,0.0,0.0,0.5066666666666667,0.0,0.9733333333333334,4.0,4.456666666666667,0.9866666666666667,0.8833333333333333,11.806666666666667
2021-01-22,MA,HOLY FAMILY HOSPITAL,METHUEN,01844,25009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,MA,LAWRENCE GENERAL HOSPITAL,LAWRENCE,01842,25009,0.0,0.0,0.9933333333333333,1.0133333333333334,6.516666666666667,5.496666666666667,11.446666666666667,17.0,20.0,62.46666666666667
2021-01-22,MA,WHITTIER REHABILITATION HOSPITAL - BRADFORD,BRADFORD,01835,25009,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,10.0
2021-01-22,MA,BAYSTATE FRANKLIN MEDICAL CENTER,GREENFIELD,01301,25011,0.5,0.0,0.0,0.46,0.5066666666666667,0.4866666666666667,0.44666666666666666,0.48,0.47333333333333333,3.353333333333333
2021-01-22,MA,MERCY MEDICAL CTR,SPRINGFIELD,01104,25013,0.0,0.0,0.5333333333333333,0.9666666666666667,1.0533333333333332,0.96,8.5,14.0,11.463333333333333,37.47666666666667
2021-01-22,MA,SHRINERS' HOSPITAL FOR CHILDREN (THE),SPRINGFIELD,01104,25013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,MA,BAYSTATE NOBLE HOSPITAL,WESTFIELD,01085,25013,0.0,0.0,0.0,0.0,0.4866666666666667,0.5166666666666667,4.533333333333333,0.47,0.5333333333333333,6.539999999999999
2021-01-22,MA,WESTERN MASSACHUSETTS HOSPITAL,WESTFIELD,01085,25013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-22,MA,BAYSTATE WING HOSPITAL AND MEDICAL CENTERS,PALMER,01069,25013,0.0,0.5166666666666667,0.0,0.48,0.9466666666666667,1.0233333333333334,1.0,0.9333333333333333,14.0,18.9
